,team,half,min,x_start,y_start,outcome,game,type_id
0,Brazil,1,1,53.279999999999994,4.960000000000001,Successful,Brazil vs Croatia,3
1,Croatia,1,2,81.96,76.4,Successful,Brazil vs Croatia,3
2,Croatia,1,6,54.959999999999994,36.480000000000004,Successful,Brazil vs Croatia,3
3,Croatia,1,9,28.92,25.12,Successful,Brazil vs Croatia,3
4,Brazil,1,18,85.2,4.32,Successful,Brazil vs Croatia,3
5,Brazil,1,20,74.64,21.44,Successful,Brazil vs Croatia,3
6,Brazil,1,20,93.84,64.48,Successful,Brazil vs Croatia,3
7,Brazil,1,21,116.88,22.560000000000002,Successful,Brazil vs Croatia,3
8,Brazil,1,21,91.2,70.72000000000001,Successful,Brazil vs Croatia,3
9,Croatia,1,28,111.11999999999999,63.6,Successful,Brazil vs Croatia,3
10,Brazil,1,28,74.16,33.760000000000005,Successful,Brazil vs Croatia,3
11,Brazil,1,28,81.71999999999998,41.92,Successful,Brazil vs Croatia,3
12,Brazil,1,32,98.64,75.04,Successful,Brazil vs Croatia,3
13,Croatia,1,36,91.2,76.48,Successful,Brazil vs Croatia,3
14,Brazil,1,36,66.96,22.240000000000002,Successful,Brazil vs Croatia,3
15,Brazil,1,39,95.88000000000001,10.4,Successful,Brazil vs Croatia,3
16,Croatia,1,42,69.84,14.880000000000003,Successful,Brazil vs Croatia,3
17,Brazil,1,44,105.11999999999999,22.560000000000002,Successful,Brazil vs Croatia,3
18,Brazil,2,46,76.67999999999999,23.52,Successful,Brazil vs Croatia,3
19,Brazil,2,49,108.6,6.56,Successful,Brazil vs Croatia,3
20,Croatia,2,52,56.16,15.12,Successful,Brazil vs Croatia,3
21,Brazil,2,57,74.64,12.32,Successful,Brazil vs Croatia,3
22,Brazil,2,64,72.36,59.84,Successful,Brazil vs Croatia,3
23,Brazil,2,75,86.88000000000001,63.36000000000001,Successful,Brazil vs Croatia,3
24,Brazil,2,75,103.2,70.08,Successful,Brazil vs Croatia,3
25,Brazil,2,75,87.24,12.0,Successful,Brazil vs Croatia,3
26,Croatia,2,77,52.08,29.439999999999998,Successful,Brazil vs Croatia,3
27,Brazil,2,78,77.64,72.8,Successful,Brazil vs Croatia,3
28,Croatia,2,82,39.48,5.68,Successful,Brazil vs Croatia,3
29,Brazil,2,88,32.879999999999995,48.0,Successful,Brazil vs Croatia,3
30,Brazil,2,90,88.32,49.2,Successful,Brazil vs Croatia,3
31,Croatia,2,91,79.68,3.3600000000000003,Successful,Brazil vs Croatia,3
32,Croatia,2,92,67.2,40.0,Successful,Brazil vs Croatia,3
33,Netherlands,1,29,33.839999999999996,17.28,Successful,Spain vs Netherlands,3
34,Netherlands,1,29,75.0,74.0,Successful,Spain vs Netherlands,3
35,Netherlands,1,33,89.16,76.72000000000001,Successful,Spain vs Netherlands,3
36,Netherlands,1,40,68.16,78.72000000000001,Successful,Spain vs Netherlands,3
37,Netherlands,2,50,39.48,16.64,Successful,Spain vs Netherlands,3
38,Netherlands,2,52,105.71999999999998,36.480000000000004,Successful,Spain vs Netherlands,3
39,Spain,2,57,77.04,71.44,Successful,Spain vs Netherlands,3
40,Netherlands,2,79,79.91999999999999,26.0,Successful,Spain vs Netherlands,3
41,Netherlands,2,79,108.24,37.2,Successful,Spain vs Netherlands,3
42,Netherlands,2,80,79.68,6.640000000000001,Successful,Spain vs Netherlands,3
43,Netherlands,2,86,55.92,50.24,Successful,Spain vs Netherlands,3
44,Netherlands,2,86,102.71999999999998,41.6,Successful,Spain vs Netherlands,3
45,Netherlands,2,89,102.11999999999999,69.28,Successful,Spain vs Netherlands,3
46,Netherlands,2,90,27.0,10.08,Successful,Spain vs Netherlands,3
47,Spain,2,92,103.68,19.36,Successful,Spain vs Netherlands,3
48,Uruguay,1,1,72.0,76.88,Successful,Uruguay vs Costa Rica,3
49,Costa Rica,1,8,84.96,32.4,Successful,Uruguay vs Costa Rica,3
50,Costa Rica,1,11,48.72,45.6,Successful,Uruguay vs Costa Rica,3
51,Costa Rica,1,27,73.2,14.56,Successful,Uruguay vs Costa Rica,3
52,Uruguay,1,43,83.52,53.6,Successful,Uruguay vs Costa Rica,3
53,Uruguay,2,51,88.2,55.52000000000001,Successful,Uruguay vs Costa Rica,3
54,Uruguay,2,53,65.52,29.12,Successful,Uruguay vs Costa Rica,3
55,Uruguay,2,55,51.24,51.52000000000001,Successful,Uruguay vs Costa Rica,3
56,Costa Rica,2,75,86.52,4.960000000000001,Successful,Uruguay vs Costa Rica,3
57,Costa Rica,2,92,117.24,77.52000000000001,Successful,Uruguay vs Costa Rica,3
58,England,1,3,76.8,25.92,Successful,England vs Italy,3
59,England,1,21,69.12,11.440000000000001,Successful,England vs Italy,3
60,England,1,23,99.11999999999999,16.880000000000003,Successful,England vs Italy,3
61,England,1,29,56.04,3.84,Successful,England vs Italy,3
62,Italy,1,44,86.04,17.12,Successful,England vs Italy,3
63,Italy,1,47,114.0,56.64,Successful,England vs Italy,3
64,England,2,48,88.8,24.400000000000002,Successful,England vs Italy,3
65,England,2,50,103.44,53.120000000000005,Successful,England vs Italy,3
66,England,2,55,107.52,27.6,Successful,England vs Italy,3
67,England,2,58,90.84,76.48,Successful,England vs Italy,3
68,Italy,2,62,101.04,10.72,Successful,England vs Italy,3
69,England,2,65,90.6,12.64,Successful,England vs Italy,3
70,England,2,81,85.32,35.52,Successful,England vs Italy,3
71,Italy,2,85,26.4,73.28,Successful,England vs Italy,3
72,England,2,86,84.24,65.28,Successful,England vs Italy,3
73,England,2,88,96.36,21.76,Successful,England vs Italy,3
74,Argentina,1,0,45.24,30.400000000000002,Successful,Argentina vs Bosnia and Herzegovina,3
75,Argentina,1,0,71.52,27.200000000000003,Successful,Argentina vs Bosnia and Herzegovina,3
76,Argentina,1,1,73.44,74.88,Successful,Argentina vs Bosnia and Herzegovina,3
77,Bosnia and Herzegovina,1,13,71.75999999999999,19.680000000000003,Successful,Argentina vs Bosnia and Herzegovina,3
78,Bosnia and Herzegovina,1,13,72.12,23.36,Successful,Argentina vs Bosnia and Herzegovina,3
79,Argentina,1,22,88.55999999999999,8.48,Successful,Argentina vs Bosnia and Herzegovina,3
80,Argentina,1,33,52.08,26.560000000000002,Successful,Argentina vs Bosnia and Herzegovina,3
81,Argentina,1,38,63.35999999999999,32.96,Successful,Argentina vs Bosnia and Herzegovina,3
82,Bosnia and Herzegovina,1,39,67.08,25.12,Successful,Argentina vs Bosnia and Herzegovina,3
83,Argentina,1,44,48.959999999999994,68.08,Successful,Argentina vs Bosnia and Herzegovina,3
84,Argentina,1,44,91.2,21.200000000000003,Successful,Argentina vs Bosnia and Herzegovina,3
85,Bosnia and Herzegovina,2,51,107.28,64.48,Successful,Argentina vs Bosnia and Herzegovina,3
86,Bosnia and Herzegovina,2,53,89.28,51.68,Successful,Argentina vs Bosnia and Herzegovina,3
87,Bosnia and Herzegovina,2,57,107.04,16.16,Successful,Argentina vs Bosnia and Herzegovina,3
88,Argentina,2,59,93.6,50.88,Successful,Argentina vs Bosnia and Herzegovina,3
89,Argentina,2,64,97.44,37.28,Successful,Argentina vs Bosnia and Herzegovina,3
90,Argentina,2,69,105.96,74.56,Successful,Argentina vs Bosnia and Herzegovina,3
91,Argentina,2,71,78.96,31.360000000000003,Successful,Argentina vs Bosnia and Herzegovina,3
92,Bosnia and Herzegovina,2,72,88.44,30.880000000000003,Successful,Argentina vs Bosnia and Herzegovina,3
93,Argentina,2,74,87.11999999999999,45.760000000000005,Successful,Argentina vs Bosnia and Herzegovina,3
94,Argentina,2,82,48.72,21.44,Successful,Argentina vs Bosnia and Herzegovina,3
95,Bosnia and Herzegovina,2,90,73.2,70.56,Successful,Argentina vs Bosnia and Herzegovina,3
96,Bosnia and Herzegovina,2,91,85.32,47.68000000000001,Successful,Argentina vs Bosnia and Herzegovina,3
97,Argentina,2,91,108.71999999999998,29.28,Successful,Argentina vs Bosnia and Herzegovina,3
98,Germany,1,3,116.39999999999999,59.68,Successful,Germany vs Portugal,3
99,Portugal,1,5,51.84,54.96000000000001,Successful,Germany vs Portugal,3
100,Portugal,1,5,74.39999999999999,5.36,Successful,Germany vs Portugal,3
101,Germany,1,19,105.11999999999999,65.76,Successful,Germany vs Portugal,3
102,Portugal,1,21,84.24,10.240000000000002,Successful,Germany vs Portugal,3
103,Germany,1,23,87.6,61.04,Successful,Germany vs Portugal,3
104,Portugal,1,42,51.959999999999994,29.12,Successful,Germany vs Portugal,3
105,Germany,2,55,92.64,27.84,Successful,Germany vs Portugal,3
106,Germany,2,55,90.24,34.56,Successful,Germany vs Portugal,3
107,Portugal,2,55,52.08,7.440000000000001,Successful,Germany vs Portugal,3
108,Portugal,2,58,71.52,62.08,Successful,Germany vs Portugal,3
109,Portugal,2,58,86.64,50.24,Successful,Germany vs Portugal,3
110,Portugal,2,67,60.24,45.6,Successful,Germany vs Portugal,3
111,Portugal,2,74,83.16,48.24,Successful,Germany vs Portugal,3
112,Portugal,2,82,50.04,17.76,Successful,Germany vs Portugal,3
113,Algeria,1,9,38.52,52.48,Successful,Belgium vs Algeria,3
114,Belgium,1,12,63.35999999999999,67.2,Successful,Belgium vs Algeria,3
115,Belgium,1,16,87.11999999999999,2.64,Successful,Belgium vs Algeria,3
116,Belgium,1,26,88.8,59.2,Successful,Belgium vs Algeria,3
117,Belgium,1,29,81.6,61.92000000000001,Successful,Belgium vs Algeria,3
118,Algeria,1,35,45.0,76.64,Successful,Belgium vs Algeria,3
119,Belgium,1,37,83.04,27.760000000000005,Successful,Belgium vs Algeria,3
120,Belgium,1,43,92.88000000000001,57.52000000000001,Successful,Belgium vs Algeria,3
121,Belgium,1,43,101.88000000000001,73.44,Successful,Belgium vs Algeria,3
122,Belgium,2,50,97.44,20.72,Successful,Belgium vs Algeria,3
123,Belgium,2,63,81.11999999999999,52.56,Successful,Belgium vs Algeria,3
124,Belgium,2,65,83.64,35.839999999999996,Successful,Belgium vs Algeria,3
125,Belgium,2,66,108.96,72.32000000000001,Successful,Belgium vs Algeria,3
126,Algeria,2,79,83.75999999999999,33.12,Successful,Belgium vs Algeria,3
127,Belgium,2,84,84.24,2.4000000000000004,Successful,Belgium vs Algeria,3
128,Belgium,2,93,111.84,69.44,Successful,Belgium vs Algeria,3
129,Brazil,1,0,53.76,11.280000000000001,Successful,Brazil vs Mexico,3
130,Brazil,1,4,31.92,51.44,Successful,Brazil vs Mexico,3
131,Mexico,1,8,77.28,15.92,Successful,Brazil vs Mexico,3
132,Brazil,1,8,46.559999999999995,53.92000000000001,Successful,Brazil vs Mexico,3
133,Brazil,1,10,87.96,75.84,Successful,Brazil vs Mexico,3
134,Brazil,1,18,81.0,70.0,Successful,Brazil vs Mexico,3
135,Mexico,1,22,108.24,20.8,Successful,Brazil vs Mexico,3
136,Mexico,1,24,101.39999999999999,4.16,Successful,Brazil vs Mexico,3
137,Mexico,1,30,68.16,42.88,Successful,Brazil vs Mexico,3
138,Brazil,1,32,82.68,53.760000000000005,Successful,Brazil vs Mexico,3
139,Brazil,1,37,38.64,75.2,Successful,Brazil vs Mexico,3
140,Mexico,1,40,94.68,60.64,Successful,Brazil vs Mexico,3
141,Mexico,2,60,54.84,22.16,Successful,Brazil vs Mexico,3
142,Brazil,2,63,39.0,53.04,Successful,Brazil vs Mexico,3
143,Brazil,2,63,89.28,54.400000000000006,Successful,Brazil vs Mexico,3
144,Brazil,2,68,114.11999999999999,25.12,Successful,Brazil vs Mexico,3
145,Brazil,2,69,72.47999999999999,72.96000000000001,Successful,Brazil vs Mexico,3
146,Brazil,2,71,57.35999999999999,66.08,Successful,Brazil vs Mexico,3
147,Mexico,2,78,71.75999999999999,3.5200000000000005,Successful,Brazil vs Mexico,3
148,Brazil,2,90,79.68,43.760000000000005,Successful,Brazil vs Mexico,3
149,Brazil,2,91,76.32,76.64,Successful,Brazil vs Mexico,3
150,Chile,1,0,107.28,51.6,Successful,Spain vs Chile,3
151,Spain,1,8,95.52,12.8,Successful,Spain vs Chile,3
152,Spain,1,10,90.71999999999998,16.32,Successful,Spain vs Chile,3
153,Spain,1,14,102.48,34.64,Successful,Spain vs Chile,3
154,Chile,1,18,111.48,40.96000000000001,Successful,Spain vs Chile,3
155,Spain,1,22,37.44,4.32,Successful,Spain vs Chile,3
156,Spain,1,22,83.04,27.360000000000003,Successful,Spain vs Chile,3
157,Spain,1,26,65.52,52.24,Successful,Spain vs Chile,3
158,Chile,1,27,49.440000000000005,72.48,Successful,Spain vs Chile,3
159,Chile,1,36,38.879999999999995,57.84,Successful,Spain vs Chile,3
160,Spain,2,58,102.96,16.48,Successful,Spain vs Chile,3
161,Chile,2,60,46.68,56.64,Successful,Spain vs Chile,3
162,Chile,2,69,74.28,24.560000000000002,Successful,Spain vs Chile,3
163,Chile,2,74,104.39999999999999,14.880000000000003,Successful,Spain vs Chile,3
164,Spain,2,77,91.44,25.040000000000003,Successful,Spain vs Chile,3
165,Spain,2,79,79.91999999999999,12.240000000000002,Successful,Spain vs Chile,3
166,Australia,1,15,74.28,21.12,Successful,Australia vs Netherlands,3
167,Netherlands,1,19,63.72,58.0,Successful,Australia vs Netherlands,3
168,Netherlands,1,23,90.84,2.2399999999999998,Successful,Australia vs Netherlands,3
169,Australia,1,29,88.32,73.12,Successful,Australia vs Netherlands,3
170,Australia,1,29,92.16,76.0,Successful,Australia vs Netherlands,3
171,Australia,1,34,97.08,75.2,Successful,Australia vs Netherlands,3
172,Australia,1,34,74.52,15.840000000000002,Successful,Australia vs Netherlands,3
173,Australia,1,46,77.88000000000001,3.6799999999999997,Successful,Australia vs Netherlands,3
174,Netherlands,2,49,87.6,70.16000000000001,Successful,Australia vs Netherlands,3
175,Australia,2,57,52.199999999999996,26.72,Successful,Australia vs Netherlands,3
176,Australia,2,60,30.72,25.92,Successful,Australia vs Netherlands,3
177,Netherlands,2,71,105.36,31.84,Successful,Australia vs Netherlands,3
178,Netherlands,2,73,108.71999999999998,77.28,Successful,Australia vs Netherlands,3
179,Australia,2,74,87.24,22.480000000000004,Successful,Australia vs Netherlands,3
180,Australia,2,74,88.91999999999999,27.84,Successful,Australia vs Netherlands,3
181,Australia,2,81,12.0,46.88,Successful,Australia vs Netherlands,3
182,Netherlands,2,91,41.64,78.48,Successful,Australia vs Netherlands,3
183,Australia,2,92,49.32,71.28,Successful,Australia vs Netherlands,3
184,England,1,3,52.8,5.760000000000001,Successful,Uruguay vs England,3
185,England,1,3,33.72,8.0,Successful,Uruguay vs England,3
186,England,1,6,86.39999999999999,20.32,Successful,Uruguay vs England,3
187,Uruguay,1,13,48.0,60.160000000000004,Successful,Uruguay vs England,3
188,England,1,16,38.64,18.880000000000003,Successful,Uruguay vs England,3
189,Uruguay,1,25,77.75999999999999,24.32,Successful,Uruguay vs England,3
190,England,1,35,61.44,73.28,Successful,Uruguay vs England,3
191,England,1,40,67.2,61.120000000000005,Successful,Uruguay vs England,3
192,England,1,41,103.32,6.640000000000001,Successful,Uruguay vs England,3
193,England,2,53,103.32,75.52000000000001,Successful,Uruguay vs England,3
194,England,2,56,44.16,77.44,Successful,Uruguay vs England,3
195,England,2,58,88.55999999999999,71.60000000000001,Successful,Uruguay vs England,3
196,England,2,60,109.32,9.120000000000001,Successful,Uruguay vs England,3
197,England,2,60,112.32,12.32,Successful,Uruguay vs England,3
198,England,2,64,98.16,64.96000000000001,Successful,Uruguay vs England,3
199,England,2,66,70.2,28.64,Successful,Uruguay vs England,3
200,England,2,68,71.75999999999999,31.360000000000003,Successful,Uruguay vs England,3
201,England,2,73,93.48,23.36,Successful,Uruguay vs England,3
202,England,2,74,80.16,6.88,Successful,Uruguay vs England,3
203,England,2,74,102.71999999999998,10.88,Successful,Uruguay vs England,3
204,Uruguay,2,81,102.96,19.040000000000003,Successful,Uruguay vs England,3
205,England,2,85,73.44,74.24,Successful,Uruguay vs England,3
206,Uruguay,2,93,47.16,72.0,Successful,Uruguay vs England,3
207,Italy,1,3,63.12,15.840000000000002,Successful,Italy vs Costa Rica,3
208,Italy,1,21,93.11999999999999,50.64,Successful,Italy vs Costa Rica,3
209,Italy,1,37,56.64,77.84,Successful,Italy vs Costa Rica,3
210,Italy,1,42,88.8,51.120000000000005,Successful,Italy vs Costa Rica,3
211,Italy,1,46,66.0,24.16,Successful,Italy vs Costa Rica,3
212,Costa Rica,2,57,107.28,78.48,Successful,Italy vs Costa Rica,3
213,Italy,2,58,88.91999999999999,54.24,Successful,Italy vs Costa Rica,3
214,Italy,2,64,70.44,53.120000000000005,Successful,Italy vs Costa Rica,3
215,Italy,2,75,99.11999999999999,3.84,Successful,Italy vs Costa Rica,3
216,Italy,2,82,49.32,53.120000000000005,Successful,Italy vs Costa Rica,3
217,Argentina,1,10,79.08,20.240000000000002,Successful,Argentina vs Iran,3
218,Argentina,1,10,83.28,54.24,Successful,Argentina vs Iran,3
219,Argentina,1,10,87.11999999999999,51.120000000000005,Successful,Argentina vs Iran,3
220,Argentina,1,10,106.08,71.67999999999999,Successful,Argentina vs Iran,3
221,Argentina,1,17,45.48,42.080000000000005,Successful,Argentina vs Iran,3
222,Argentina,1,20,82.08,4.08,Successful,Argentina vs Iran,3
223,Argentina,1,33,57.48,10.88,Successful,Argentina vs Iran,3
224,Iran,1,38,36.96,75.84,Successful,Argentina vs Iran,3
225,Argentina,1,43,76.8,56.0,Successful,Argentina vs Iran,3
226,Argentina,2,48,82.68,68.64,Successful,Argentina vs Iran,3
227,Argentina,2,49,82.2,26.560000000000002,Successful,Argentina vs Iran,3
228,Iran,2,51,39.84,24.480000000000004,Successful,Argentina vs Iran,3
229,Iran,2,51,49.559999999999995,26.960000000000004,Successful,Argentina vs Iran,3
230,Argentina,2,54,82.8,19.36,Successful,Argentina vs Iran,3
231,Argentina,2,57,110.75999999999999,67.04,Successful,Argentina vs Iran,3
232,Iran,2,61,27.84,63.6,Successful,Argentina vs Iran,3
233,Iran,2,64,54.959999999999994,28.64,Successful,Argentina vs Iran,3
234,Argentina,2,67,83.52,47.52,Successful,Argentina vs Iran,3
235,Argentina,2,69,78.24,22.240000000000002,Successful,Argentina vs Iran,3
236,Argentina,2,73,87.6,55.68,Successful,Argentina vs Iran,3
237,Iran,2,78,45.84,27.200000000000003,Successful,Argentina vs Iran,3
238,Argentina,2,81,85.68,8.56,Successful,Argentina vs Iran,3
239,Argentina,2,81,108.71999999999998,13.36,Successful,Argentina vs Iran,3
240,Argentina,2,89,89.52,53.760000000000005,Successful,Argentina vs Iran,3
241,Iran,2,89,42.12,28.960000000000004,Successful,Argentina vs Iran,3
242,Ghana,1,4,27.36,54.64,Successful,Germany vs Ghana,3
243,Ghana,1,12,91.44,26.560000000000002,Successful,Germany vs Ghana,3
244,Ghana,1,27,48.72,18.880000000000003,Successful,Germany vs Ghana,3
245,Ghana,1,32,69.12,76.24,Successful,Germany vs Ghana,3
246,Ghana,1,33,97.2,72.88,Successful,Germany vs Ghana,3
247,Germany,2,64,55.199999999999996,31.92,Successful,Germany vs Ghana,3
248,Germany,2,64,57.959999999999994,42.400000000000006,Successful,Germany vs Ghana,3
249,Germany,2,64,68.88,37.68,Successful,Germany vs Ghana,3
250,Ghana,2,65,53.879999999999995,77.12,Successful,Germany vs Ghana,3
251,Ghana,2,66,103.68,58.879999999999995,Successful,Germany vs Ghana,3
252,Germany,2,72,105.84,75.36,Successful,Germany vs Ghana,3
253,Ghana,2,77,77.16,48.480000000000004,Successful,Germany vs Ghana,3
254,Germany,2,87,67.55999999999999,38.56,Successful,Germany vs Ghana,3
255,Ghana,2,88,71.52,18.400000000000002,Successful,Germany vs Ghana,3
256,South Korea,1,10,95.16,62.32000000000001,Successful,South Korea vs Algeria,3
257,South Korea,1,11,87.11999999999999,22.080000000000002,Successful,South Korea vs Algeria,3
258,Algeria,1,12,62.279999999999994,33.12,Successful,South Korea vs Algeria,3
259,South Korea,1,12,90.0,54.56,Successful,South Korea vs Algeria,3
260,South Korea,1,12,95.64,56.48,Successful,South Korea vs Algeria,3
261,Algeria,1,13,75.6,49.68000000000001,Successful,South Korea vs Algeria,3
262,South Korea,1,14,66.72,59.52000000000001,Successful,South Korea vs Algeria,3
263,Algeria,1,14,57.12,73.60000000000001,Successful,South Korea vs Algeria,3
264,Algeria,1,22,61.92,45.2,Successful,South Korea vs Algeria,3
265,South Korea,1,31,88.55999999999999,38.32,Successful,South Korea vs Algeria,3
266,South Korea,1,34,73.2,12.8,Successful,South Korea vs Algeria,3
267,Algeria,1,35,65.88,65.2,Successful,South Korea vs Algeria,3
268,Algeria,1,36,108.48,73.28,Successful,South Korea vs Algeria,3
269,Algeria,1,36,112.08,60.160000000000004,Successful,South Korea vs Algeria,3
270,South Korea,1,39,66.0,51.6,Successful,South Korea vs Algeria,3
271,Algeria,2,45,54.72,45.44,Successful,South Korea vs Algeria,3
272,South Korea,2,46,79.68,27.360000000000003,Successful,South Korea vs Algeria,3
273,South Korea,2,51,105.36,72.16000000000001,Successful,South Korea vs Algeria,3
274,South Korea,2,51,95.04,60.800000000000004,Successful,South Korea vs Algeria,3
275,Algeria,2,54,38.279999999999994,74.72000000000001,Successful,South Korea vs Algeria,3
276,South Korea,2,58,95.04,65.92,Successful,South Korea vs Algeria,3
277,Algeria,2,61,70.92,20.0,Successful,South Korea vs Algeria,3
278,South Korea,2,65,53.52,43.2,Successful,South Korea vs Algeria,3
279,South Korea,2,73,78.0,57.6,Successful,South Korea vs Algeria,3
280,Algeria,2,92,44.4,6.56,Successful,South Korea vs Algeria,3
281,Cameroon,1,3,51.48,54.32000000000001,Successful,Cameroon vs Brazil,3
282,Cameroon,1,10,88.55999999999999,66.08,Successful,Cameroon vs Brazil,3
283,Cameroon,1,12,70.8,73.67999999999999,Successful,Cameroon vs Brazil,3
284,Cameroon,1,12,67.8,69.76,Successful,Cameroon vs Brazil,3
285,Cameroon,1,21,88.08,12.48,Successful,Cameroon vs Brazil,3
286,Cameroon,1,30,79.08,76.64,Successful,Cameroon vs Brazil,3
287,Cameroon,1,37,73.44,12.32,Successful,Cameroon vs Brazil,3
288,Cameroon,1,37,85.8,10.08,Successful,Cameroon vs Brazil,3
289,Cameroon,1,41,49.92,31.92,Successful,Cameroon vs Brazil,3
290,Brazil,1,42,84.24,65.52000000000001,Successful,Cameroon vs Brazil,3
291,Cameroon,2,59,40.32,71.92,Successful,Cameroon vs Brazil,3
292,Cameroon,2,61,45.6,78.32000000000001,Successful,Cameroon vs Brazil,3
293,Brazil,2,62,79.91999999999999,50.72,Successful,Cameroon vs Brazil,3
294,Brazil,2,79,58.559999999999995,55.68,Successful,Cameroon vs Brazil,3
295,Spain,1,5,48.24,68.96000000000001,Successful,Australia vs Spain,3
296,Spain,1,11,96.48,76.64,Successful,Australia vs Spain,3
297,Australia,1,12,88.68,11.76,Successful,Australia vs Spain,3
298,Australia,1,14,39.24,65.92,Successful,Australia vs Spain,3
299,Spain,1,16,85.91999999999999,9.28,Successful,Australia vs Spain,3
300,Spain,1,22,89.39999999999999,39.04,Successful,Australia vs Spain,3
301,Australia,1,22,22.2,24.32,Successful,Australia vs Spain,3
302,Australia,1,24,76.44,40.800000000000004,Successful,Australia vs Spain,3
303,Spain,1,33,112.8,56.32000000000001,Successful,Australia vs Spain,3
304,Spain,2,50,38.879999999999995,5.120000000000001,Successful,Australia vs Spain,3
305,Australia,2,59,30.479999999999997,64.16000000000001,Successful,Australia vs Spain,3
306,Australia,2,60,91.44,66.48,Successful,Australia vs Spain,3
307,Australia,2,63,29.279999999999998,44.56,Successful,Australia vs Spain,3
308,Spain,2,65,76.55999999999999,74.4,Successful,Australia vs Spain,3
309,Australia,2,73,76.55999999999999,12.56,Successful,Australia vs Spain,3
310,Australia,2,76,38.879999999999995,18.080000000000002,Successful,Australia vs Spain,3
311,Spain,2,76,104.88000000000001,64.88,Successful,Australia vs Spain,3
312,Australia,2,77,33.72,49.2,Successful,Australia vs Spain,3
313,Spain,2,80,29.879999999999995,16.72,Successful,Australia vs Spain,3
314,Spain,2,87,78.96,26.0,Successful,Australia vs Spain,3
315,Chile,1,18,65.04,46.400000000000006,Successful,Netherlands vs Chile,3
316,Netherlands,1,22,81.6,9.76,Successful,Netherlands vs Chile,3
317,Netherlands,1,35,17.28,13.92,Successful,Netherlands vs Chile,3
318,Chile,1,37,74.52,3.44,Successful,Netherlands vs Chile,3
319,Netherlands,1,39,53.4,11.920000000000002,Successful,Netherlands vs Chile,3
320,Netherlands,1,39,94.91999999999999,39.120000000000005,Successful,Netherlands vs Chile,3
321,Chile,1,40,54.48,7.440000000000001,Successful,Netherlands vs Chile,3
322,Chile,1,42,74.28,16.72,Successful,Netherlands vs Chile,3
323,Chile,2,45,49.68,24.080000000000002,Successful,Netherlands vs Chile,3
324,Chile,2,64,117.6,67.76,Successful,Netherlands vs Chile,3
325,Chile,2,67,75.36,37.68,Successful,Netherlands vs Chile,3
326,Chile,2,72,77.88000000000001,41.44,Successful,Netherlands vs Chile,3
327,Netherlands,2,75,69.6,3.84,Successful,Netherlands vs Chile,3
328,Netherlands,2,75,84.48,54.56,Successful,Netherlands vs Chile,3
329,Netherlands,2,75,88.68,49.04,Successful,Netherlands vs Chile,3
330,Chile,2,78,67.67999999999999,8.8,Successful,Netherlands vs Chile,3
331,Chile,2,78,74.52,22.080000000000002,Successful,Netherlands vs Chile,3
332,Netherlands,2,82,49.68,70.56,Successful,Netherlands vs Chile,3
333,England,1,5,85.32,1.6,Successful,Costa Rica vs England,3
334,England,1,19,59.519999999999996,12.880000000000003,Successful,Costa Rica vs England,3
335,England,1,26,90.71999999999998,28.160000000000004,Successful,Costa Rica vs England,3
336,England,1,29,77.75999999999999,53.2,Successful,Costa Rica vs England,3
337,Costa Rica,1,30,58.44,25.28,Successful,Costa Rica vs England,3
338,England,1,36,49.92,48.160000000000004,Successful,Costa Rica vs England,3
339,England,1,41,95.75999999999999,45.44,Successful,Costa Rica vs England,3
340,England,2,46,31.56,8.64,Successful,Costa Rica vs England,3
341,England,2,56,37.92,73.44,Successful,Costa Rica vs England,3
342,England,2,81,98.39999999999999,77.36000000000001,Successful,Costa Rica vs England,3
343,England,2,90,82.44,6.720000000000001,Successful,Costa Rica vs England,3
344,Argentina,1,6,83.28,44.64,Successful,Nigeria vs Argentina,3
345,Nigeria,1,12,21.599999999999998,15.200000000000001,Successful,Nigeria vs Argentina,3
346,Argentina,1,16,53.4,30.080000000000002,Successful,Nigeria vs Argentina,3
347,Nigeria,1,20,110.39999999999999,12.64,Successful,Nigeria vs Argentina,3
348,Argentina,1,28,91.91999999999999,28.480000000000004,Successful,Nigeria vs Argentina,3
349,Nigeria,1,34,44.64,23.28,Successful,Nigeria vs Argentina,3
350,Nigeria,1,41,8.16,61.84,Successful,Nigeria vs Argentina,3
351,Argentina,2,51,98.16,20.72,Successful,Nigeria vs Argentina,3
352,Argentina,2,54,63.84,54.24,Successful,Nigeria vs Argentina,3
353,Argentina,2,56,64.2,23.36,Successful,Nigeria vs Argentina,3
354,Nigeria,2,60,107.04,69.92,Successful,Nigeria vs Argentina,3
355,Nigeria,2,60,105.36,5.28,Successful,Nigeria vs Argentina,3
356,Nigeria,2,71,78.84,58.879999999999995,Successful,Nigeria vs Argentina,3
357,Nigeria,2,74,78.96,67.04,Successful,Nigeria vs Argentina,3
358,Nigeria,2,75,87.0,17.28,Successful,Nigeria vs Argentina,3
359,Argentina,2,77,69.36,17.76,Successful,Nigeria vs Argentina,3
360,Nigeria,2,82,77.04,20.64,Successful,Nigeria vs Argentina,3
361,Nigeria,2,82,75.12,34.88,Successful,Nigeria vs Argentina,3
362,Nigeria,2,86,94.08,13.36,Successful,Nigeria vs Argentina,3
363,Germany,1,6,87.71999999999998,3.28,Successful,USA vs Germany,3
364,USA,1,21,58.67999999999999,26.480000000000004,Successful,USA vs Germany,3
