,team,half,min,x_start,y_start,x_end,y_end,outcome,game_num
285,Croatia,1,30,69.8,94.2,81.3,93.6,0,f24-4-2013-731767-eventdetails.xml
286,Brazil,1,30,11.6,7.3,55.6,16.2,0,f24-4-2013-731767-eventdetails.xml
287,Brazil,1,31,41.6,0.0,34.0,11.7,1,f24-4-2013-731767-eventdetails.xml
288,Brazil,1,31,49.6,15.0,67.4,18.6,1,f24-4-2013-731767-eventdetails.xml
289,Brazil,1,31,32.3,38.3,30.6,65.2,1,f24-4-2013-731767-eventdetails.xml
290,Brazil,1,31,31.2,64.2,41.5,24.0,1,f24-4-2013-731767-eventdetails.xml
291,Brazil,1,31,57.1,15.8,56.8,31.6,1,f24-4-2013-731767-eventdetails.xml
292,Brazil,1,31,55.0,31.6,41.8,39.8,1,f24-4-2013-731767-eventdetails.xml
293,Brazil,1,31,43.0,41.5,47.9,57.6,1,f24-4-2013-731767-eventdetails.xml
294,Brazil,1,31,55.3,71.7,67.7,95.9,1,f24-4-2013-731767-eventdetails.xml
295,Brazil,1,31,64.2,93.6,53.7,92.9,1,f24-4-2013-731767-eventdetails.xml
296,Brazil,1,31,54.7,85.6,44.3,44.2,1,f24-4-2013-731767-eventdetails.xml
297,Brazil,1,31,44.7,34.2,53.5,59.3,1,f24-4-2013-731767-eventdetails.xml
298,Brazil,1,31,54.1,67.6,60.3,73.3,1,f24-4-2013-731767-eventdetails.xml
299,Brazil,1,31,45.5,56.6,39.1,66.0,1,f24-4-2013-731767-eventdetails.xml
300,Brazil,1,31,41.1,64.2,44.2,49.9,1,f24-4-2013-731767-eventdetails.xml
301,Brazil,1,31,44.9,50.3,49.7,77.5,1,f24-4-2013-731767-eventdetails.xml
302,Brazil,1,31,54.1,84.8,60.7,95.7,1,f24-4-2013-731767-eventdetails.xml
303,Brazil,1,31,62.9,87.2,53.9,86.9,1,f24-4-2013-731767-eventdetails.xml
304,Brazil,1,32,58.1,77.6,52.0,77.5,1,f24-4-2013-731767-eventdetails.xml
305,Brazil,1,32,55.0,77.0,63.6,97.4,1,f24-4-2013-731767-eventdetails.xml
306,Brazil,1,32,69.6,97.5,67.0,87.8,1,f24-4-2013-731767-eventdetails.xml
307,Brazil,1,32,68.1,87.1,76.3,97.7,1,f24-4-2013-731767-eventdetails.xml
308,Brazil,1,32,99.5,99.5,95.0,50.9,0,f24-4-2013-731767-eventdetails.xml
309,Croatia,1,32,10.8,42.4,21.6,73.9,1,f24-4-2013-731767-eventdetails.xml
310,Croatia,1,33,39.8,90.0,41.7,64.6,1,f24-4-2013-731767-eventdetails.xml
311,Croatia,1,33,41.1,72.4,58.2,83.6,1,f24-4-2013-731767-eventdetails.xml
312,Croatia,1,33,58.2,83.6,41.8,75.0,1,f24-4-2013-731767-eventdetails.xml
313,Croatia,1,33,41.8,75.0,37.5,47.3,1,f24-4-2013-731767-eventdetails.xml
314,Croatia,1,33,38.9,46.4,32.1,21.6,1,f24-4-2013-731767-eventdetails.xml
315,Croatia,1,33,32.1,21.6,60.6,5.6,1,f24-4-2013-731767-eventdetails.xml
316,Croatia,1,33,60.8,5.3,97.8,16.1,1,f24-4-2013-731767-eventdetails.xml
317,Croatia,1,33,97.7,16.1,96.9,19.2,0,f24-4-2013-731767-eventdetails.xml
318,Croatia,1,34,99.5,0.5,92.8,43.3,0,f24-4-2013-731767-eventdetails.xml
319,Croatia,1,34,64.6,14.1,73.1,0.0,0,f24-4-2013-731767-eventdetails.xml
320,Brazil,1,34,29.6,100.0,33.5,87.4,1,f24-4-2013-731767-eventdetails.xml
321,Brazil,1,34,33.5,87.4,27.2,96.9,1,f24-4-2013-731767-eventdetails.xml
322,Brazil,1,34,24.7,94.5,13.2,27.4,1,f24-4-2013-731767-eventdetails.xml
323,Brazil,1,34,34.1,18.0,41.5,5.8,1,f24-4-2013-731767-eventdetails.xml
324,Brazil,1,34,41.5,5.8,32.1,24.7,1,f24-4-2013-731767-eventdetails.xml
325,Brazil,1,34,32.0,29.7,33.4,69.4,1,f24-4-2013-731767-eventdetails.xml
326,Brazil,1,34,36.9,67.6,42.5,87.1,1,f24-4-2013-731767-eventdetails.xml
327,Brazil,1,34,47.1,84.8,43.7,53.6,1,f24-4-2013-731767-eventdetails.xml
328,Brazil,1,34,44.7,53.0,45.6,34.5,1,f24-4-2013-731767-eventdetails.xml
329,Brazil,1,34,54.5,29.1,54.9,16.2,1,f24-4-2013-731767-eventdetails.xml
330,Brazil,1,34,53.5,25.2,39.9,63.9,1,f24-4-2013-731767-eventdetails.xml
331,Brazil,1,35,39.9,65.8,49.5,78.1,1,f24-4-2013-731767-eventdetails.xml
332,Brazil,1,35,49.5,78.2,38.9,64.6,1,f24-4-2013-731767-eventdetails.xml
333,Brazil,1,35,41.5,57.9,88.8,12.0,0,f24-4-2013-731767-eventdetails.xml
334,Croatia,1,35,18.8,100.0,34.6,95.0,1,f24-4-2013-731767-eventdetails.xml
335,Croatia,1,35,28.6,95.1,47.1,82.4,0,f24-4-2013-731767-eventdetails.xml
336,Brazil,1,35,59.0,22.1,69.0,20.6,0,f24-4-2013-731767-eventdetails.xml
337,Croatia,1,35,27.8,84.2,44.1,93.8,1,f24-4-2013-731767-eventdetails.xml
338,Croatia,1,35,61.9,100.0,77.6,96.0,1,f24-4-2013-731767-eventdetails.xml
339,Brazil,1,36,19.0,5.2,19.7,17.3,1,f24-4-2013-731767-eventdetails.xml
340,Brazil,1,36,30.2,5.3,27.9,17.7,1,f24-4-2013-731767-eventdetails.xml
341,Brazil,1,36,25.6,28.3,33.9,36.6,1,f24-4-2013-731767-eventdetails.xml
342,Brazil,1,36,64.1,21.2,77.0,5.6,1,f24-4-2013-731767-eventdetails.xml
343,Croatia,1,36,23.5,93.3,37.5,96.8,1,f24-4-2013-731767-eventdetails.xml
344,Brazil,1,36,56.6,4.6,62.4,10.6,1,f24-4-2013-731767-eventdetails.xml
345,Brazil,1,36,89.3,14.1,88.6,46.0,0,f24-4-2013-731767-eventdetails.xml
346,Brazil,1,36,91.0,100.0,90.4,90.5,1,f24-4-2013-731767-eventdetails.xml
347,Brazil,1,36,90.4,90.5,83.3,96.0,0,f24-4-2013-731767-eventdetails.xml
348,Croatia,1,37,19.2,0.0,45.4,3.8,1,f24-4-2013-731767-eventdetails.xml
349,Croatia,1,37,45.4,3.8,57.5,6.1,0,f24-4-2013-731767-eventdetails.xml
350,Croatia,1,37,61.1,0.0,57.5,13.7,1,f24-4-2013-731767-eventdetails.xml
351,Croatia,1,37,47.8,3.5,38.4,4.9,1,f24-4-2013-731767-eventdetails.xml
352,Croatia,1,37,42.5,5.8,32.5,47.6,1,f24-4-2013-731767-eventdetails.xml
353,Croatia,1,37,56.7,63.1,57.6,77.3,1,f24-4-2013-731767-eventdetails.xml
354,Croatia,1,37,57.6,77.3,40.5,65.7,1,f24-4-2013-731767-eventdetails.xml
355,Croatia,1,37,40.8,68.8,65.9,96.9,1,f24-4-2013-731767-eventdetails.xml
356,Croatia,1,37,68.5,96.6,85.1,91.8,1,f24-4-2013-731767-eventdetails.xml
357,Croatia,1,37,85.1,92.3,86.4,83.6,0,f24-4-2013-731767-eventdetails.xml
358,Croatia,1,38,89.7,100.0,79.2,89.6,1,f24-4-2013-731767-eventdetails.xml
359,Croatia,1,38,78.3,100.0,84.7,86.9,1,f24-4-2013-731767-eventdetails.xml
360,Croatia,1,38,84.7,86.9,87.6,95.6,1,f24-4-2013-731767-eventdetails.xml
361,Croatia,1,38,86.4,96.0,88.0,94.1,0,f24-4-2013-731767-eventdetails.xml
362,Croatia,1,38,79.5,97.3,39.0,94.4,1,f24-4-2013-731767-eventdetails.xml
363,Croatia,1,38,57.2,94.7,63.0,82.4,0,f24-4-2013-731767-eventdetails.xml
364,Croatia,1,38,42.5,76.9,31.1,35.7,1,f24-4-2013-731767-eventdetails.xml
365,Croatia,1,38,32.2,30.3,30.8,60.8,1,f24-4-2013-731767-eventdetails.xml
366,Croatia,1,38,38.6,64.8,68.1,9.1,0,f24-4-2013-731767-eventdetails.xml
367,Brazil,1,39,31.9,87.8,33.4,53.1,1,f24-4-2013-731767-eventdetails.xml
368,Brazil,1,39,35.9,48.5,70.1,4.6,1,f24-4-2013-731767-eventdetails.xml
369,Brazil,1,39,78.4,30.9,89.6,30.9,0,f24-4-2013-731767-eventdetails.xml
370,Brazil,1,39,67.7,10.9,52.2,41.9,1,f24-4-2013-731767-eventdetails.xml
371,Brazil,1,39,63.5,49.1,75.4,67.0,1,f24-4-2013-731767-eventdetails.xml
372,Brazil,1,39,69.7,73.0,60.3,75.4,1,f24-4-2013-731767-eventdetails.xml
373,Brazil,1,39,61.1,75.3,82.3,49.4,0,f24-4-2013-731767-eventdetails.xml
374,Brazil,1,40,53.8,44.2,61.2,28.9,1,f24-4-2013-731767-eventdetails.xml
375,Brazil,1,40,67.1,20.1,71.6,3.5,1,f24-4-2013-731767-eventdetails.xml
376,Brazil,1,40,71.4,15.1,72.1,19.8,1,f24-4-2013-731767-eventdetails.xml
377,Brazil,1,40,68.4,27.0,76.7,24.9,1,f24-4-2013-731767-eventdetails.xml
378,Brazil,1,41,99.5,0.5,96.1,20.7,1,f24-4-2013-731767-eventdetails.xml
379,Croatia,1,41,8.0,86.9,44.5,100.0,0,f24-4-2013-731767-eventdetails.xml
380,Brazil,1,42,58.9,0.0,60.8,12.5,1,f24-4-2013-731767-eventdetails.xml
381,Brazil,1,42,60.0,16.5,62.8,0.0,0,f24-4-2013-731767-eventdetails.xml
382,Croatia,1,42,40.5,100.0,61.1,91.8,0,f24-4-2013-731767-eventdetails.xml
383,Brazil,1,42,37.6,7.4,44.8,18.8,1,f24-4-2013-731767-eventdetails.xml
384,Croatia,1,42,44.7,63.0,41.2,63.1,1,f24-4-2013-731767-eventdetails.xml
385,Croatia,1,42,41.2,63.1,26.8,75.0,1,f24-4-2013-731767-eventdetails.xml
386,Croatia,1,42,26.8,75.0,31.0,62.9,1,f24-4-2013-731767-eventdetails.xml
387,Croatia,1,42,31.0,62.9,28.9,36.1,1,f24-4-2013-731767-eventdetails.xml
388,Croatia,1,42,29.2,36.1,55.5,23.1,1,f24-4-2013-731767-eventdetails.xml
389,Croatia,1,42,59.9,22.8,61.5,20.7,0,f24-4-2013-731767-eventdetails.xml
390,Brazil,1,42,61.3,85.4,68.5,96.3,1,f24-4-2013-731767-eventdetails.xml
391,Brazil,1,42,65.0,90.7,72.4,74.0,1,f24-4-2013-731767-eventdetails.xml
392,Croatia,1,43,13.6,32.1,69.4,30.7,0,f24-4-2013-731767-eventdetails.xml
393,Brazil,1,43,43.5,84.5,72.1,3.5,1,f24-4-2013-731767-eventdetails.xml
394,Brazil,1,44,73.2,0.0,72.0,17.1,1,f24-4-2013-731767-eventdetails.xml
395,Brazil,1,44,73.3,14.9,70.0,4.3,1,f24-4-2013-731767-eventdetails.xml
396,Brazil,1,44,70.1,5.4,72.8,6.4,0,f24-4-2013-731767-eventdetails.xml
397,Brazil,1,44,64.7,0.0,64.8,14.7,1,f24-4-2013-731767-eventdetails.xml
398,Brazil,1,44,65.1,13.2,62.3,4.3,1,f24-4-2013-731767-eventdetails.xml
399,Brazil,1,44,62.3,4.3,40.6,34.3,1,f24-4-2013-731767-eventdetails.xml
400,Brazil,1,44,40.6,34.3,44.0,63.7,1,f24-4-2013-731767-eventdetails.xml
401,Brazil,1,44,44.0,63.7,56.7,90.5,1,f24-4-2013-731767-eventdetails.xml
402,Brazil,1,44,59.0,90.3,64.7,97.4,1,f24-4-2013-731767-eventdetails.xml
403,Brazil,1,44,55.9,87.4,78.5,28.9,0,f24-4-2013-731767-eventdetails.xml
404,Brazil,1,44,70.5,0.0,70.2,12.8,1,f24-4-2013-731767-eventdetails.xml
405,Brazil,1,44,70.2,12.8,72.0,12.8,0,f24-4-2013-731767-eventdetails.xml
406,Croatia,1,44,35.9,92.3,27.4,95.3,1,f24-4-2013-731767-eventdetails.xml
407,Croatia,1,45,4.9,40.3,73.8,0.0,0,f24-4-2013-731767-eventdetails.xml
408,Brazil,1,45,30.2,100.0,14.5,75.9,1,f24-4-2013-731767-eventdetails.xml
409,Brazil,1,45,14.6,72.0,26.2,36.1,1,f24-4-2013-731767-eventdetails.xml
410,Brazil,1,45,33.4,21.2,41.7,8.0,1,f24-4-2013-731767-eventdetails.xml
411,Brazil,1,45,43.2,10.3,33.9,19.5,1,f24-4-2013-731767-eventdetails.xml
412,Brazil,1,45,35.2,20.0,34.2,44.9,1,f24-4-2013-731767-eventdetails.xml
413,Brazil,1,45,35.3,50.7,40.4,80.8,1,f24-4-2013-731767-eventdetails.xml
414,Brazil,1,45,44.2,82.1,32.3,57.0,1,f24-4-2013-731767-eventdetails.xml
415,Brazil,1,45,36.1,59.9,43.0,83.6,1,f24-4-2013-731767-eventdetails.xml
416,Brazil,1,45,43.0,83.6,56.5,98.1,1,f24-4-2013-731767-eventdetails.xml
417,Brazil,1,46,46.5,73.0,51.4,27.0,1,f24-4-2013-731767-eventdetails.xml
418,Brazil,1,46,52.7,24.3,59.5,4.9,1,f24-4-2013-731767-eventdetails.xml
419,Brazil,1,46,61.0,10.6,77.5,31.2,1,f24-4-2013-731767-eventdetails.xml
420,Brazil,1,46,75.9,21.9,70.0,30.7,1,f24-4-2013-731767-eventdetails.xml
421,Brazil,1,46,68.0,21.6,77.8,30.0,1,f24-4-2013-731767-eventdetails.xml
422,Brazil,1,46,77.8,30.0,71.5,29.8,0,f24-4-2013-731767-eventdetails.xml
423,Croatia,1,46,23.7,84.1,27.8,94.8,1,f24-4-2013-731767-eventdetails.xml
424,Croatia,1,46,27.8,94.8,41.3,73.9,0,f24-4-2013-731767-eventdetails.xml
425,Brazil,1,46,65.5,42.1,59.8,70.0,1,f24-4-2013-731767-eventdetails.xml
426,Brazil,1,46,59.9,71.1,70.8,90.9,1,f24-4-2013-731767-eventdetails.xml
427,Brazil,1,46,76.7,86.0,68.5,81.7,1,f24-4-2013-731767-eventdetails.xml
428,Brazil,1,46,71.7,78.1,73.7,74.5,0,f24-4-2013-731767-eventdetails.xml
429,Croatia,1,46,26.1,30.0,31.5,5.5,1,f24-4-2013-731767-eventdetails.xml
430,Croatia,1,46,34.1,2.8,17.6,4.1,1,f24-4-2013-731767-eventdetails.xml
431,Croatia,1,46,17.4,3.1,22.1,3.2,0,f24-4-2013-731767-eventdetails.xml
432,Croatia,1,47,26.3,0.0,44.8,4.1,1,f24-4-2013-731767-eventdetails.xml
433,Brazil,2,45,50.1,50.3,52.3,49.7,1,f24-4-2013-731767-eventdetails.xml
434,Brazil,2,45,52.7,49.7,41.7,13.5,1,f24-4-2013-731767-eventdetails.xml
435,Brazil,2,45,41.3,13.5,55.3,2.9,1,f24-4-2013-731767-eventdetails.xml
436,Brazil,2,45,55.3,2.9,42.5,6.7,1,f24-4-2013-731767-eventdetails.xml
437,Brazil,2,45,42.2,6.1,40.1,22.8,1,f24-4-2013-731767-eventdetails.xml
438,Brazil,2,45,37.6,19.8,37.8,4.6,1,f24-4-2013-731767-eventdetails.xml
439,Brazil,2,45,37.8,4.6,29.7,40.3,1,f24-4-2013-731767-eventdetails.xml
440,Brazil,2,45,32.2,43.6,39.5,88.0,1,f24-4-2013-731767-eventdetails.xml
441,Brazil,2,45,39.5,86.6,28.0,72.3,1,f24-4-2013-731767-eventdetails.xml
442,Brazil,2,45,26.6,70.5,27.3,29.4,1,f24-4-2013-731767-eventdetails.xml
443,Brazil,2,45,28.1,37.1,36.2,46.1,1,f24-4-2013-731767-eventdetails.xml
444,Brazil,2,45,36.1,36.6,36.1,9.2,1,f24-4-2013-731767-eventdetails.xml
445,Brazil,2,45,35.8,7.9,68.5,17.6,0,f24-4-2013-731767-eventdetails.xml
446,Croatia,2,45,29.9,90.8,59.1,88.6,0,f24-4-2013-731767-eventdetails.xml
447,Brazil,2,45,44.9,21.9,44.9,32.1,1,f24-4-2013-731767-eventdetails.xml
448,Brazil,2,45,42.5,45.8,39.8,95.0,1,f24-4-2013-731767-eventdetails.xml
449,Brazil,2,45,58.9,79.9,69.9,95.4,1,f24-4-2013-731767-eventdetails.xml
450,Brazil,2,45,69.2,92.1,61.7,89.9,1,f24-4-2013-731767-eventdetails.xml
451,Brazil,2,45,62.8,93.2,49.6,77.6,1,f24-4-2013-731767-eventdetails.xml
452,Brazil,2,45,48.9,75.9,45.0,37.1,1,f24-4-2013-731767-eventdetails.xml
453,Brazil,2,45,44.8,26.5,56.3,7.7,1,f24-4-2013-731767-eventdetails.xml
454,Brazil,2,45,56.1,8.5,63.5,20.9,1,f24-4-2013-731767-eventdetails.xml
455,Croatia,2,46,32.7,64.9,7.8,53.1,1,f24-4-2013-731767-eventdetails.xml
456,Croatia,2,46,10.9,41.5,86.2,44.2,0,f24-4-2013-731767-eventdetails.xml
457,Brazil,2,46,13.8,59.3,18.1,56.3,1,f24-4-2013-731767-eventdetails.xml
458,Brazil,2,46,19.1,56.4,38.0,78.5,1,f24-4-2013-731767-eventdetails.xml
459,Brazil,2,46,38.0,78.5,69.7,100.0,0,f24-4-2013-731767-eventdetails.xml
460,Croatia,2,46,38.6,0.0,83.7,7.4,0,f24-4-2013-731767-eventdetails.xml
461,Brazil,2,46,8.3,88.1,8.4,85.4,0,f24-4-2013-731767-eventdetails.xml
462,Brazil,2,47,5.3,58.2,57.9,72.1,1,f24-4-2013-731767-eventdetails.xml
463,Brazil,2,47,58.1,72.3,42.4,65.5,1,f24-4-2013-731767-eventdetails.xml
464,Brazil,2,47,36.9,61.8,25.9,67.0,1,f24-4-2013-731767-eventdetails.xml
465,Brazil,2,47,25.0,69.4,35.0,91.5,1,f24-4-2013-731767-eventdetails.xml
466,Brazil,2,47,34.7,84.2,28.4,71.8,1,f24-4-2013-731767-eventdetails.xml
467,Brazil,2,47,31.5,69.4,32.4,24.6,1,f24-4-2013-731767-eventdetails.xml
468,Brazil,2,47,36.9,16.7,48.0,15.0,1,f24-4-2013-731767-eventdetails.xml
469,Brazil,2,47,51.6,15.0,60.6,2.9,1,f24-4-2013-731767-eventdetails.xml
470,Brazil,2,47,63.6,6.7,66.3,15.3,1,f24-4-2013-731767-eventdetails.xml
471,Brazil,2,47,78.9,0.0,94.7,13.7,1,f24-4-2013-731767-eventdetails.xml
472,Brazil,2,47,94.7,13.7,90.2,6.7,1,f24-4-2013-731767-eventdetails.xml
473,Brazil,2,47,90.2,6.5,90.8,44.3,0,f24-4-2013-731767-eventdetails.xml
474,Brazil,2,47,62.4,29.5,44.8,30.7,1,f24-4-2013-731767-eventdetails.xml
475,Brazil,2,47,46.5,32.5,55.8,14.3,1,f24-4-2013-731767-eventdetails.xml
476,Brazil,2,47,55.8,14.3,43.5,27.4,1,f24-4-2013-731767-eventdetails.xml
477,Brazil,2,48,43.7,29.7,54.0,37.4,1,f24-4-2013-731767-eventdetails.xml
478,Brazil,2,48,54.0,37.4,42.2,28.3,1,f24-4-2013-731767-eventdetails.xml
479,Brazil,2,48,44.2,27.7,54.6,13.7,1,f24-4-2013-731767-eventdetails.xml
480,Brazil,2,48,54.6,13.7,64.9,2.5,1,f24-4-2013-731767-eventdetails.xml
481,Brazil,2,48,70.1,8.5,60.2,13.4,1,f24-4-2013-731767-eventdetails.xml
482,Brazil,2,48,60.2,13.4,67.3,3.7,1,f24-4-2013-731767-eventdetails.xml
483,Brazil,2,48,68.2,3.5,82.2,11.7,1,f24-4-2013-731767-eventdetails.xml
484,Brazil,2,48,82.3,6.7,73.3,3.8,1,f24-4-2013-731767-eventdetails.xml
485,Brazil,2,48,78.9,5.5,84.0,2.8,1,f24-4-2013-731767-eventdetails.xml
486,Brazil,2,48,84.1,2.8,95.6,25.2,0,f24-4-2013-731767-eventdetails.xml
487,Croatia,2,48,4.2,90.9,74.7,76.1,0,f24-4-2013-731767-eventdetails.xml
488,Brazil,2,48,24.0,27.6,31.9,49.4,1,f24-4-2013-731767-eventdetails.xml
489,Brazil,2,48,33.3,56.6,45.8,87.2,1,f24-4-2013-731767-eventdetails.xml
490,Brazil,2,48,54.9,71.7,34.1,70.6,1,f24-4-2013-731767-eventdetails.xml
491,Brazil,2,48,45.6,62.1,43.3,50.9,1,f24-4-2013-731767-eventdetails.xml
492,Brazil,2,48,44.5,46.3,48.1,12.6,1,f24-4-2013-731767-eventdetails.xml
493,Brazil,2,48,60.5,14.7,67.3,2.9,1,f24-4-2013-731767-eventdetails.xml
494,Brazil,2,49,67.3,2.9,90.6,4.6,1,f24-4-2013-731767-eventdetails.xml
495,Brazil,2,49,93.3,6.1,92.2,39.7,0,f24-4-2013-731767-eventdetails.xml
496,Brazil,2,49,70.3,0.0,64.9,4.1,1,f24-4-2013-731767-eventdetails.xml
497,Brazil,2,49,69.0,10.0,89.0,24.3,1,f24-4-2013-731767-eventdetails.xml
498,Brazil,2,49,89.9,24.4,93.1,46.3,0,f24-4-2013-731767-eventdetails.xml
499,Brazil,2,49,71.4,0.0,67.8,9.5,1,f24-4-2013-731767-eventdetails.xml
500,Brazil,2,49,71.1,11.1,71.2,2.8,1,f24-4-2013-731767-eventdetails.xml
501,Brazil,2,49,71.8,2.5,76.1,11.8,1,f24-4-2013-731767-eventdetails.xml
502,Brazil,2,49,86.7,2.6,86.8,5.5,0,f24-4-2013-731767-eventdetails.xml
503,Brazil,2,49,84.7,0.0,84.9,12.5,1,f24-4-2013-731767-eventdetails.xml
504,Brazil,2,50,94.9,4.3,87.1,2.6,1,f24-4-2013-731767-eventdetails.xml
505,Brazil,2,50,83.0,2.8,89.1,3.1,1,f24-4-2013-731767-eventdetails.xml
506,Brazil,2,51,95.2,6.7,95.2,43.9,0,f24-4-2013-731767-eventdetails.xml
507,Croatia,2,51,21.2,75.6,34.6,72.0,1,f24-4-2013-731767-eventdetails.xml
508,Brazil,2,51,72.6,7.1,96.7,5.8,0,f24-4-2013-731767-eventdetails.xml
509,Croatia,2,51,8.0,91.1,85.1,87.5,0,f24-4-2013-731767-eventdetails.xml
510,Brazil,2,52,16.6,12.3,70.0,15.2,0,f24-4-2013-731767-eventdetails.xml
511,Croatia,2,52,45.9,57.9,31.3,58.4,1,f24-4-2013-731767-eventdetails.xml
512,Croatia,2,52,31.3,51.6,37.7,8.3,1,f24-4-2013-731767-eventdetails.xml
513,Croatia,2,52,58.6,6.2,43.6,17.3,1,f24-4-2013-731767-eventdetails.xml
514,Croatia,2,52,56.3,31.2,52.0,51.8,1,f24-4-2013-731767-eventdetails.xml
515,Croatia,2,52,52.0,51.8,56.0,58.2,1,f24-4-2013-731767-eventdetails.xml
516,Croatia,2,52,56.0,58.2,53.0,51.9,1,f24-4-2013-731767-eventdetails.xml
517,Croatia,2,52,53.0,51.9,55.7,63.9,1,f24-4-2013-731767-eventdetails.xml
518,Croatia,2,52,55.7,63.9,57.8,56.9,1,f24-4-2013-731767-eventdetails.xml
519,Croatia,2,52,57.8,56.9,54.7,69.6,1,f24-4-2013-731767-eventdetails.xml
520,Croatia,2,52,54.7,69.6,56.0,54.3,1,f24-4-2013-731767-eventdetails.xml
521,Croatia,2,52,56.0,55.7,50.3,76.7,1,f24-4-2013-731767-eventdetails.xml
522,Croatia,2,52,53.6,76.1,65.2,73.9,1,f24-4-2013-731767-eventdetails.xml
523,Croatia,2,52,63.0,87.7,55.4,88.7,1,f24-4-2013-731767-eventdetails.xml
524,Croatia,2,52,55.4,88.7,61.0,72.1,1,f24-4-2013-731767-eventdetails.xml
525,Croatia,2,52,61.0,72.1,36.0,68.7,1,f24-4-2013-731767-eventdetails.xml
526,Croatia,2,53,36.0,68.7,36.3,36.4,1,f24-4-2013-731767-eventdetails.xml
527,Croatia,2,53,37.2,33.3,49.6,54.9,1,f24-4-2013-731767-eventdetails.xml
528,Croatia,2,53,48.9,49.4,75.5,11.7,1,f24-4-2013-731767-eventdetails.xml
529,Croatia,2,53,70.7,24.1,78.7,64.6,0,f24-4-2013-731767-eventdetails.xml
530,Brazil,2,53,19.1,38.5,37.6,16.5,0,f24-4-2013-731767-eventdetails.xml
531,Brazil,2,53,36.3,0.0,42.5,10.0,1,f24-4-2013-731767-eventdetails.xml
532,Brazil,2,53,42.2,11.0,35.6,4.1,1,f24-4-2013-731767-eventdetails.xml
533,Brazil,2,53,35.6,4.6,41.6,14.7,0,f24-4-2013-731767-eventdetails.xml
534,Brazil,2,53,40.7,11.3,27.7,50.3,1,f24-4-2013-731767-eventdetails.xml
535,Brazil,2,53,27.7,51.5,35.3,56.4,1,f24-4-2013-731767-eventdetails.xml
536,Brazil,2,53,35.3,57.2,42.2,91.8,1,f24-4-2013-731767-eventdetails.xml
537,Brazil,2,53,42.9,93.5,61.9,93.6,1,f24-4-2013-731767-eventdetails.xml
538,Brazil,2,53,61.9,93.6,63.8,77.5,0,f24-4-2013-731767-eventdetails.xml
539,Croatia,2,53,39.5,12.8,29.0,25.5,1,f24-4-2013-731767-eventdetails.xml
540,Croatia,2,53,29.0,25.5,47.8,28.2,1,f24-4-2013-731767-eventdetails.xml
541,Croatia,2,53,47.8,28.2,43.2,31.5,1,f24-4-2013-731767-eventdetails.xml
542,Croatia,2,54,43.2,32.1,38.7,31.0,1,f24-4-2013-731767-eventdetails.xml
543,Croatia,2,54,38.7,31.0,44.4,46.7,1,f24-4-2013-731767-eventdetails.xml
544,Croatia,2,54,56.8,54.5,69.9,95.0,1,f24-4-2013-731767-eventdetails.xml
545,Croatia,2,54,82.1,95.1,90.6,61.7,0,f24-4-2013-731767-eventdetails.xml
546,Croatia,2,54,88.8,100.0,92.7,89.0,1,f24-4-2013-731767-eventdetails.xml
547,Croatia,2,54,92.7,89.0,88.8,96.8,1,f24-4-2013-731767-eventdetails.xml
548,Croatia,2,54,84.1,96.2,84.8,91.5,0,f24-4-2013-731767-eventdetails.xml
549,Croatia,2,54,76.2,100.0,68.7,72.9,1,f24-4-2013-731767-eventdetails.xml
550,Croatia,2,54,70.9,58.4,63.0,69.9,1,f24-4-2013-731767-eventdetails.xml
551,Croatia,2,54,63.0,69.9,69.7,77.5,1,f24-4-2013-731767-eventdetails.xml
552,Croatia,2,54,67.6,76.6,71.5,63.0,1,f24-4-2013-731767-eventdetails.xml
553,Croatia,2,54,72.2,48.2,77.4,33.6,1,f24-4-2013-731767-eventdetails.xml
554,Brazil,2,55,5.3,40.4,63.4,42.7,0,f24-4-2013-731767-eventdetails.xml
555,Brazil,2,55,42.5,76.4,67.0,100.0,0,f24-4-2013-731767-eventdetails.xml
556,Croatia,2,55,34.1,26.2,62.3,27.4,0,f24-4-2013-731767-eventdetails.xml
557,Croatia,2,55,36.5,0.0,23.9,14.0,1,f24-4-2013-731767-eventdetails.xml
558,Croatia,2,55,25.9,20.6,39.9,22.5,1,f24-4-2013-731767-eventdetails.xml
559,Croatia,2,55,39.5,22.1,22.1,25.3,1,f24-4-2013-731767-eventdetails.xml
560,Croatia,2,55,27.0,28.8,34.1,11.0,1,f24-4-2013-731767-eventdetails.xml
561,Croatia,2,55,34.9,10.0,40.7,36.0,1,f24-4-2013-731767-eventdetails.xml
562,Croatia,2,55,41.1,36.0,32.0,35.2,1,f24-4-2013-731767-eventdetails.xml
563,Croatia,2,56,32.0,35.2,75.1,75.6,0,f24-4-2013-731767-eventdetails.xml
564,Brazil,2,56,10.5,15.6,26.1,4.0,1,f24-4-2013-731767-eventdetails.xml
565,Brazil,2,56,39.4,2.9,89.0,40.3,0,f24-4-2013-731767-eventdetails.xml
566,Croatia,2,56,11.2,63.6,20.8,38.9,1,f24-4-2013-731767-eventdetails.xml
567,Croatia,2,56,26.4,35.8,70.0,20.7,0,f24-4-2013-731767-eventdetails.xml
568,Brazil,2,56,33.7,88.9,24.4,75.3,1,f24-4-2013-731767-eventdetails.xml
569,Brazil,2,56,24.8,75.0,24.8,56.6,1,f24-4-2013-731767-eventdetails.xml
