,team,half,min,x_start,y_start,type_def,game
0,Croatia,1,7,43.199999999999996,55.68,Tackle,Brazil vs Croatia
1,Croatia,1,7,53.16,63.6,Tackle,Brazil vs Croatia
2,Brazil,1,9,67.32,14.8,Tackle,Brazil vs Croatia
3,Croatia,1,9,45.35999999999999,74.0,Tackle,Brazil vs Croatia
4,Croatia,1,13,80.16,45.6,Tackle,Brazil vs Croatia
5,Brazil,1,29,47.279999999999994,15.76,Tackle,Brazil vs Croatia
6,Croatia,1,32,8.4,6.0,Tackle,Brazil vs Croatia
7,Brazil,1,35,42.0,4.32,Tackle,Brazil vs Croatia
8,Croatia,1,36,18.119999999999997,74.24,Tackle,Brazil vs Croatia
9,Brazil,1,36,78.96,2.8800000000000003,Tackle,Brazil vs Croatia
10,Croatia,1,37,70.2,2.32,Tackle,Brazil vs Croatia
11,Brazil,1,38,22.8,5.84,Tackle,Brazil vs Croatia
12,Croatia,1,40,30.96,76.32000000000001,Tackle,Brazil vs Croatia
13,Croatia,1,42,50.879999999999995,35.2,Tackle,Brazil vs Croatia
14,Croatia,1,43,35.16,76.96000000000001,Tackle,Brazil vs Croatia
15,Brazil,1,44,84.96,9.600000000000001,Tackle,Brazil vs Croatia
16,Croatia,1,44,9.839999999999998,56.48,Tackle,Brazil vs Croatia
17,Croatia,2,46,37.8,54.720000000000006,Tackle,Brazil vs Croatia
18,Croatia,2,47,21.96,77.60000000000001,Tackle,Brazil vs Croatia
19,Croatia,2,49,6.0,67.36,Tackle,Brazil vs Croatia
20,Brazil,2,51,69.36,4.4799999999999995,Tackle,Brazil vs Croatia
21,Brazil,2,59,27.12,2.08,Tackle,Brazil vs Croatia
22,Brazil,2,61,38.76,3.12,Tackle,Brazil vs Croatia
23,Brazil,2,64,8.28,72.0,Tackle,Brazil vs Croatia
24,Croatia,2,67,45.12,2.8800000000000003,Tackle,Brazil vs Croatia
25,Brazil,2,74,68.52,70.88,Tackle,Brazil vs Croatia
26,Croatia,2,78,4.32,8.32,Tackle,Brazil vs Croatia
27,Croatia,2,80,40.68,73.36,Tackle,Brazil vs Croatia
28,Brazil,2,83,23.279999999999998,8.959999999999999,Tackle,Brazil vs Croatia
29,Brazil,2,84,6.72,68.88,Tackle,Brazil vs Croatia
30,Brazil,2,85,14.16,17.84,Tackle,Brazil vs Croatia
31,Croatia,2,86,53.16,35.12,Tackle,Brazil vs Croatia
32,Croatia,2,89,79.44,23.200000000000003,Tackle,Brazil vs Croatia
33,Croatia,2,90,66.24,17.28,Tackle,Brazil vs Croatia
34,Brazil,2,90,65.52,58.56,Tackle,Brazil vs Croatia
35,Brazil,2,91,16.08,73.44,Tackle,Brazil vs Croatia
36,Croatia,2,92,26.16,7.040000000000001,Tackle,Brazil vs Croatia
37,Spain,1,1,42.84,35.760000000000005,Tackle,Spain vs Netherlands
38,Netherlands,1,7,74.04,19.12,Tackle,Spain vs Netherlands
39,Spain,1,8,32.879999999999995,3.04,Tackle,Spain vs Netherlands
40,Netherlands,1,9,51.84,11.280000000000001,Tackle,Spain vs Netherlands
41,Spain,1,12,80.88000000000001,32.0,Tackle,Spain vs Netherlands
42,Netherlands,1,12,21.599999999999998,9.920000000000002,Tackle,Spain vs Netherlands
43,Netherlands,1,17,48.959999999999994,51.2,Tackle,Spain vs Netherlands
44,Spain,1,19,93.48,11.280000000000001,Tackle,Spain vs Netherlands
45,Netherlands,1,22,30.72,10.08,Tackle,Spain vs Netherlands
46,Netherlands,1,23,32.64,2.4000000000000004,Tackle,Spain vs Netherlands
47,Spain,1,23,52.440000000000005,10.08,Tackle,Spain vs Netherlands
48,Spain,1,29,64.55999999999999,75.52000000000001,Tackle,Spain vs Netherlands
49,Spain,1,32,44.64,65.76,Tackle,Spain vs Netherlands
50,Spain,1,32,6.72,1.6,Tackle,Spain vs Netherlands
51,Spain,1,33,27.12,2.5600000000000005,Tackle,Spain vs Netherlands
52,Spain,1,38,103.44,78.24000000000001,Tackle,Spain vs Netherlands
53,Netherlands,2,45,29.879999999999995,10.4,Tackle,Spain vs Netherlands
54,Netherlands,2,45,47.16,15.680000000000001,Tackle,Spain vs Netherlands
55,Netherlands,2,46,63.35999999999999,13.12,Tackle,Spain vs Netherlands
56,Spain,2,46,10.08,70.96000000000001,Tackle,Spain vs Netherlands
57,Netherlands,2,48,51.6,42.400000000000006,Tackle,Spain vs Netherlands
58,Spain,2,48,43.68,55.2,Tackle,Spain vs Netherlands
59,Netherlands,2,48,43.440000000000005,2.64,Tackle,Spain vs Netherlands
60,Spain,2,50,43.8,71.52000000000001,Tackle,Spain vs Netherlands
61,Spain,2,50,30.599999999999998,65.52000000000001,Tackle,Spain vs Netherlands
62,Netherlands,2,57,52.559999999999995,4.32,Tackle,Spain vs Netherlands
63,Netherlands,2,60,33.6,49.44,Tackle,Spain vs Netherlands
64,Spain,2,63,10.08,10.72,Tackle,Spain vs Netherlands
65,Netherlands,2,63,103.8,76.64,Tackle,Spain vs Netherlands
66,Netherlands,2,71,40.559999999999995,12.64,Tackle,Spain vs Netherlands
67,Spain,2,71,73.44,70.32000000000001,Tackle,Spain vs Netherlands
68,Netherlands,2,71,103.2,25.28,Tackle,Spain vs Netherlands
69,Netherlands,2,73,34.92,5.44,Tackle,Spain vs Netherlands
70,Netherlands,2,77,10.56,69.36,Tackle,Spain vs Netherlands
71,Netherlands,2,78,26.16,64.96000000000001,Tackle,Spain vs Netherlands
72,Netherlands,2,79,16.2,76.16000000000001,Tackle,Spain vs Netherlands
73,Netherlands,2,79,28.32,73.76,Tackle,Spain vs Netherlands
74,Netherlands,2,80,57.599999999999994,13.280000000000001,Tackle,Spain vs Netherlands
75,Netherlands,2,82,33.839999999999996,25.92,Tackle,Spain vs Netherlands
76,Spain,2,82,100.08,60.96000000000001,Tackle,Spain vs Netherlands
77,Spain,2,83,71.28,31.360000000000003,Tackle,Spain vs Netherlands
78,Spain,2,83,74.75999999999999,17.28,Tackle,Spain vs Netherlands
79,Spain,2,86,11.04,77.36000000000001,Tackle,Spain vs Netherlands
80,Spain,2,87,20.52,48.160000000000004,Tackle,Spain vs Netherlands
81,Netherlands,2,88,85.68,31.52,Tackle,Spain vs Netherlands
82,Netherlands,2,90,4.8,36.32,Tackle,Spain vs Netherlands
83,Spain,2,91,39.35999999999999,78.4,Tackle,Spain vs Netherlands
84,Netherlands,2,92,40.199999999999996,9.920000000000002,Tackle,Spain vs Netherlands
85,Netherlands,2,92,11.52,59.28,Tackle,Spain vs Netherlands
86,Costa Rica,1,0,50.4,77.28,Tackle,Uruguay vs Costa Rica
87,Costa Rica,1,1,34.68,5.2,Tackle,Uruguay vs Costa Rica
88,Uruguay,1,2,20.52,11.600000000000001,Tackle,Uruguay vs Costa Rica
89,Costa Rica,1,4,54.0,71.12,Tackle,Uruguay vs Costa Rica
90,Uruguay,1,4,48.48,44.160000000000004,Tackle,Uruguay vs Costa Rica
91,Costa Rica,1,4,62.64,42.080000000000005,Tackle,Uruguay vs Costa Rica
92,Costa Rica,1,7,25.679999999999996,2.72,Tackle,Uruguay vs Costa Rica
93,Costa Rica,1,7,34.08,3.6799999999999997,Tackle,Uruguay vs Costa Rica
94,Uruguay,1,10,53.76,66.48,Tackle,Uruguay vs Costa Rica
95,Uruguay,1,17,51.6,4.32,Tackle,Uruguay vs Costa Rica
96,Uruguay,1,18,43.68,76.96000000000001,Tackle,Uruguay vs Costa Rica
97,Costa Rica,1,27,67.8,17.28,Tackle,Uruguay vs Costa Rica
98,Uruguay,1,27,44.279999999999994,28.32,Tackle,Uruguay vs Costa Rica
99,Uruguay,1,28,25.679999999999996,61.68,Tackle,Uruguay vs Costa Rica
100,Costa Rica,1,35,69.0,2.08,Tackle,Uruguay vs Costa Rica
101,Costa Rica,1,36,27.599999999999998,6.24,Tackle,Uruguay vs Costa Rica
102,Uruguay,1,38,53.4,5.68,Tackle,Uruguay vs Costa Rica
103,Uruguay,1,43,65.64,20.96,Tackle,Uruguay vs Costa Rica
104,Costa Rica,2,45,35.76,35.04,Tackle,Uruguay vs Costa Rica
105,Uruguay,2,46,54.48,45.28,Tackle,Uruguay vs Costa Rica
106,Uruguay,2,52,32.879999999999995,65.28,Tackle,Uruguay vs Costa Rica
107,Costa Rica,2,55,57.0,33.52,Tackle,Uruguay vs Costa Rica
108,Costa Rica,2,61,23.52,6.720000000000001,Tackle,Uruguay vs Costa Rica
109,Costa Rica,2,62,31.679999999999996,70.56,Tackle,Uruguay vs Costa Rica
110,Costa Rica,2,66,25.679999999999996,74.0,Tackle,Uruguay vs Costa Rica
111,Uruguay,2,71,13.44,73.84,Tackle,Uruguay vs Costa Rica
112,Uruguay,2,73,72.36,3.7600000000000002,Tackle,Uruguay vs Costa Rica
113,Costa Rica,2,74,47.04,10.96,Tackle,Uruguay vs Costa Rica
114,Costa Rica,2,74,48.48,62.48,Tackle,Uruguay vs Costa Rica
115,Uruguay,2,75,12.0,60.800000000000004,Tackle,Uruguay vs Costa Rica
116,Costa Rica,2,76,28.679999999999996,75.52000000000001,Tackle,Uruguay vs Costa Rica
117,Costa Rica,2,79,18.96,76.16000000000001,Tackle,Uruguay vs Costa Rica
118,Costa Rica,2,81,41.52,77.36000000000001,Tackle,Uruguay vs Costa Rica
119,Costa Rica,2,88,13.92,78.24000000000001,Tackle,Uruguay vs Costa Rica
120,Uruguay,2,92,4.56,4.16,Tackle,Uruguay vs Costa Rica
121,England,1,3,36.48,32.96,Tackle,England vs Italy
122,England,1,4,65.28,6.800000000000001,Tackle,England vs Italy
123,Italy,1,4,18.0,56.64,Tackle,England vs Italy
124,England,1,6,33.6,72.48,Tackle,England vs Italy
125,England,1,6,38.04,69.2,Tackle,England vs Italy
126,England,1,7,14.879999999999999,27.360000000000003,Tackle,England vs Italy
127,England,1,10,89.39999999999999,49.28,Tackle,England vs Italy
128,Italy,1,14,27.96,59.36000000000001,Tackle,England vs Italy
129,Italy,1,23,0.72,47.36000000000001,Tackle,England vs Italy
130,England,1,25,25.56,10.88,Tackle,England vs Italy
131,England,1,26,43.440000000000005,78.88,Tackle,England vs Italy
132,England,1,27,30.36,2.72,Tackle,England vs Italy
133,Italy,1,28,36.96,76.08,Tackle,England vs Italy
134,Italy,1,28,36.96,77.76,Tackle,England vs Italy
135,England,1,41,86.16,17.44,Tackle,England vs Italy
136,England,1,47,13.2,14.719999999999999,Tackle,England vs Italy
137,Italy,2,46,14.28,7.6000000000000005,Tackle,England vs Italy
138,Italy,2,46,15.6,12.56,Tackle,England vs Italy
139,Italy,2,47,47.879999999999995,76.32000000000001,Tackle,England vs Italy
140,England,2,51,79.44,65.60000000000001,Tackle,England vs Italy
141,Italy,2,51,37.44,14.56,Tackle,England vs Italy
142,Italy,2,51,15.6,54.32000000000001,Tackle,England vs Italy
143,England,2,53,55.92,61.28,Tackle,England vs Italy
144,Italy,2,68,5.64,66.08,Tackle,England vs Italy
145,England,2,69,53.279999999999994,71.67999999999999,Tackle,England vs Italy
146,Italy,2,90,32.4,64.96000000000001,Tackle,England vs Italy
147,Italy,2,90,28.08,52.48,Tackle,England vs Italy
148,Italy,2,90,26.639999999999997,59.52000000000001,Tackle,England vs Italy
149,Italy,2,91,27.84,31.52,Tackle,England vs Italy
150,England,2,94,20.16,36.32,Tackle,England vs Italy
151,Bosnia and Herzegovina,1,3,43.68,49.6,Tackle,Argentina vs Bosnia and Herzegovina
152,Bosnia and Herzegovina,1,4,4.68,57.52000000000001,Tackle,Argentina vs Bosnia and Herzegovina
153,Argentina,1,7,37.8,13.12,Tackle,Argentina vs Bosnia and Herzegovina
154,Bosnia and Herzegovina,1,7,76.32,75.36,Tackle,Argentina vs Bosnia and Herzegovina
155,Bosnia and Herzegovina,1,8,45.6,34.88,Tackle,Argentina vs Bosnia and Herzegovina
156,Argentina,1,8,46.440000000000005,42.24,Tackle,Argentina vs Bosnia and Herzegovina
157,Bosnia and Herzegovina,1,10,35.04,40.800000000000004,Tackle,Argentina vs Bosnia and Herzegovina
158,Argentina,1,10,83.04,5.04,Tackle,Argentina vs Bosnia and Herzegovina
159,Bosnia and Herzegovina,1,15,41.4,34.88,Tackle,Argentina vs Bosnia and Herzegovina
160,Bosnia and Herzegovina,1,17,3.12,61.2,Tackle,Argentina vs Bosnia and Herzegovina
161,Argentina,1,17,90.0,9.68,Tackle,Argentina vs Bosnia and Herzegovina
162,Argentina,1,19,36.72,64.16000000000001,Tackle,Argentina vs Bosnia and Herzegovina
163,Bosnia and Herzegovina,1,19,18.119999999999997,75.52000000000001,Tackle,Argentina vs Bosnia and Herzegovina
164,Bosnia and Herzegovina,1,20,9.12,55.84,Tackle,Argentina vs Bosnia and Herzegovina
165,Bosnia and Herzegovina,1,23,25.2,65.12,Tackle,Argentina vs Bosnia and Herzegovina
166,Argentina,1,25,12.6,74.96000000000001,Tackle,Argentina vs Bosnia and Herzegovina
167,Bosnia and Herzegovina,1,26,86.64,74.56,Tackle,Argentina vs Bosnia and Herzegovina
168,Argentina,1,28,20.16,72.48,Tackle,Argentina vs Bosnia and Herzegovina
169,Argentina,1,29,92.39999999999999,78.08,Tackle,Argentina vs Bosnia and Herzegovina
170,Bosnia and Herzegovina,1,29,25.439999999999998,2.72,Tackle,Argentina vs Bosnia and Herzegovina
171,Bosnia and Herzegovina,1,32,28.08,74.4,Tackle,Argentina vs Bosnia and Herzegovina
172,Argentina,1,38,36.48,74.0,Tackle,Argentina vs Bosnia and Herzegovina
173,Argentina,1,39,8.64,71.84,Tackle,Argentina vs Bosnia and Herzegovina
174,Argentina,1,43,44.4,43.04,Tackle,Argentina vs Bosnia and Herzegovina
175,Bosnia and Herzegovina,2,47,30.96,61.120000000000005,Tackle,Argentina vs Bosnia and Herzegovina
176,Argentina,2,48,33.72,77.44,Tackle,Argentina vs Bosnia and Herzegovina
177,Argentina,2,50,88.8,2.4000000000000004,Tackle,Argentina vs Bosnia and Herzegovina
178,Argentina,2,50,46.68,76.4,Tackle,Argentina vs Bosnia and Herzegovina
179,Argentina,2,57,6.0,61.68,Tackle,Argentina vs Bosnia and Herzegovina
180,Bosnia and Herzegovina,2,62,41.04,45.92,Tackle,Argentina vs Bosnia and Herzegovina
181,Argentina,2,68,12.719999999999999,12.880000000000003,Tackle,Argentina vs Bosnia and Herzegovina
182,Argentina,2,69,83.52,57.120000000000005,Tackle,Argentina vs Bosnia and Herzegovina
183,Bosnia and Herzegovina,2,83,37.08,33.36000000000001,Tackle,Argentina vs Bosnia and Herzegovina
184,Bosnia and Herzegovina,2,89,23.52,58.56,Tackle,Argentina vs Bosnia and Herzegovina
185,Argentina,2,89,36.239999999999995,55.52000000000001,Tackle,Argentina vs Bosnia and Herzegovina
186,Argentina,2,89,87.11999999999999,4.800000000000001,Tackle,Argentina vs Bosnia and Herzegovina
187,Argentina,2,90,38.64,11.200000000000001,Tackle,Argentina vs Bosnia and Herzegovina
188,Bosnia and Herzegovina,2,91,42.84,26.24,Tackle,Argentina vs Bosnia and Herzegovina
189,Argentina,2,91,33.12,36.72,Tackle,Argentina vs Bosnia and Herzegovina
190,Germany,1,0,49.68,2.08,Tackle,Germany vs Portugal
191,Germany,1,2,72.36,27.360000000000003,Tackle,Germany vs Portugal
192,Germany,1,2,70.08,66.72000000000001,Tackle,Germany vs Portugal
193,Portugal,1,3,7.4399999999999995,23.680000000000003,Tackle,Germany vs Portugal
194,Germany,1,5,35.16,68.64,Tackle,Germany vs Portugal
195,Portugal,1,6,80.64,48.64,Tackle,Germany vs Portugal
196,Germany,1,12,11.4,77.92000000000002,Tackle,Germany vs Portugal
197,Portugal,1,13,46.559999999999995,6.96,Tackle,Germany vs Portugal
198,Germany,1,19,71.04,1.92,Tackle,Germany vs Portugal
199,Germany,1,21,32.64,57.92000000000001,Tackle,Germany vs Portugal
200,Germany,1,24,34.08,21.92,Tackle,Germany vs Portugal
201,Portugal,1,28,68.64,11.520000000000001,Tackle,Germany vs Portugal
202,Germany,1,30,52.32,76.80000000000001,Tackle,Germany vs Portugal
203,Germany,1,32,49.92,5.84,Tackle,Germany vs Portugal
204,Portugal,1,34,29.4,10.48,Tackle,Germany vs Portugal
205,Germany,1,43,53.52,56.32000000000001,Tackle,Germany vs Portugal
206,Germany,2,45,32.52,34.72,Tackle,Germany vs Portugal
207,Portugal,2,45,37.68,3.3600000000000003,Tackle,Germany vs Portugal
208,Germany,2,55,32.16,54.400000000000006,Tackle,Germany vs Portugal
209,Portugal,2,57,25.32,55.68,Tackle,Germany vs Portugal
210,Germany,2,57,71.28,17.52,Tackle,Germany vs Portugal
211,Germany,2,58,28.56,32.24,Tackle,Germany vs Portugal
212,Germany,2,59,6.24,77.44,Tackle,Germany vs Portugal
213,Portugal,2,65,65.39999999999999,34.24,Tackle,Germany vs Portugal
214,Portugal,2,65,47.76,58.800000000000004,Tackle,Germany vs Portugal
215,Portugal,2,66,11.52,11.840000000000002,Tackle,Germany vs Portugal
216,Germany,2,66,59.75999999999999,11.36,Tackle,Germany vs Portugal
217,Portugal,2,70,51.6,77.60000000000001,Tackle,Germany vs Portugal
218,Portugal,2,71,39.6,52.800000000000004,Tackle,Germany vs Portugal
219,Portugal,2,75,13.92,12.240000000000002,Tackle,Germany vs Portugal
220,Germany,2,85,41.04,2.2399999999999998,Tackle,Germany vs Portugal
221,Germany,2,85,23.52,2.5600000000000005,Tackle,Germany vs Portugal
222,Germany,2,87,27.0,34.24,Tackle,Germany vs Portugal
223,Germany,2,90,32.279999999999994,76.64,Tackle,Germany vs Portugal
224,Germany,2,91,22.08,72.0,Tackle,Germany vs Portugal
225,Portugal,2,91,56.64,1.6800000000000002,Tackle,Germany vs Portugal
226,Algeria,1,0,66.24,72.64,Tackle,Belgium vs Algeria
227,Algeria,1,3,66.24,42.24,Tackle,Belgium vs Algeria
228,Algeria,1,3,49.199999999999996,75.12,Tackle,Belgium vs Algeria
229,Belgium,1,6,28.32,14.4,Tackle,Belgium vs Algeria
230,Algeria,1,7,5.52,4.88,Tackle,Belgium vs Algeria
231,Algeria,1,10,17.76,3.04,Tackle,Belgium vs Algeria
232,Algeria,1,13,50.76,67.67999999999999,Tackle,Belgium vs Algeria
233,Algeria,1,14,33.839999999999996,7.120000000000001,Tackle,Belgium vs Algeria
234,Algeria,1,21,28.32,27.680000000000003,Tackle,Belgium vs Algeria
235,Algeria,1,21,24.0,70.4,Tackle,Belgium vs Algeria
236,Algeria,1,31,10.68,57.52000000000001,Tackle,Belgium vs Algeria
237,Belgium,1,36,70.32,14.240000000000002,Tackle,Belgium vs Algeria
238,Algeria,1,40,42.48,47.120000000000005,Tackle,Belgium vs Algeria
239,Algeria,1,41,40.440000000000005,50.72,Tackle,Belgium vs Algeria
240,Belgium,1,41,53.879999999999995,18.240000000000002,Tackle,Belgium vs Algeria
241,Algeria,2,45,33.36,3.04,Tackle,Belgium vs Algeria
242,Belgium,2,45,70.8,71.36,Tackle,Belgium vs Algeria
243,Algeria,2,48,12.239999999999998,16.48,Tackle,Belgium vs Algeria
244,Belgium,2,49,52.68,68.32000000000001,Tackle,Belgium vs Algeria
245,Algeria,2,50,37.08,59.6,Tackle,Belgium vs Algeria
246,Belgium,2,55,18.96,9.920000000000002,Tackle,Belgium vs Algeria
247,Algeria,2,57,40.32,65.60000000000001,Tackle,Belgium vs Algeria
248,Belgium,2,58,64.8,1.6800000000000002,Tackle,Belgium vs Algeria
249,Algeria,2,59,28.56,44.480000000000004,Tackle,Belgium vs Algeria
250,Belgium,2,61,63.599999999999994,71.2,Tackle,Belgium vs Algeria
251,Algeria,2,64,33.12,78.64,Tackle,Belgium vs Algeria
252,Belgium,2,69,42.48,11.120000000000001,Tackle,Belgium vs Algeria
253,Belgium,2,72,46.440000000000005,23.200000000000003,Tackle,Belgium vs Algeria
254,Belgium,2,79,33.72,45.36000000000001,Tackle,Belgium vs Algeria
255,Belgium,2,84,113.28,75.2,Tackle,Belgium vs Algeria
256,Algeria,2,86,13.92,78.4,Tackle,Belgium vs Algeria
257,Belgium,2,86,117.35999999999999,14.240000000000002,Tackle,Belgium vs Algeria
258,Algeria,2,92,1.68,78.08,Tackle,Belgium vs Algeria
259,Belgium,2,92,39.12,6.48,Tackle,Belgium vs Algeria
260,Brazil,1,1,23.04,8.8,Tackle,Brazil vs Mexico
261,Brazil,1,3,48.6,57.84,Tackle,Brazil vs Mexico
262,Brazil,1,3,30.479999999999997,13.680000000000001,Tackle,Brazil vs Mexico
263,Brazil,1,5,45.24,7.6000000000000005,Tackle,Brazil vs Mexico
264,Brazil,1,8,37.92,63.760000000000005,Tackle,Brazil vs Mexico
265,Mexico,1,10,55.08,16.64,Tackle,Brazil vs Mexico
266,Mexico,1,12,28.679999999999996,59.04,Tackle,Brazil vs Mexico
267,Mexico,1,13,17.88,34.88,Tackle,Brazil vs Mexico
268,Brazil,1,18,76.08,46.72,Tackle,Brazil vs Mexico
269,Mexico,1,20,36.839999999999996,77.52000000000001,Tackle,Brazil vs Mexico
270,Brazil,1,22,7.68,56.64,Tackle,Brazil vs Mexico
271,Brazil,1,22,8.88,60.32000000000001,Tackle,Brazil vs Mexico
272,Brazil,1,22,31.92,77.84,Tackle,Brazil vs Mexico
273,Brazil,1,24,31.439999999999998,55.44,Tackle,Brazil vs Mexico
274,Brazil,1,32,27.24,39.68000000000001,Tackle,Brazil vs Mexico
275,Mexico,1,33,11.28,59.760000000000005,Tackle,Brazil vs Mexico
276,Mexico,1,37,14.16,52.800000000000004,Tackle,Brazil vs Mexico
277,Brazil,1,45,8.76,70.08,Tackle,Brazil vs Mexico
278,Brazil,2,45,58.08,63.52000000000001,Tackle,Brazil vs Mexico
279,Mexico,2,51,49.199999999999996,19.840000000000003,Tackle,Brazil vs Mexico
280,Brazil,2,52,49.08,51.84,Tackle,Brazil vs Mexico
281,Brazil,2,55,16.56,73.52000000000001,Tackle,Brazil vs Mexico
282,Mexico,2,55,105.48,7.2,Tackle,Brazil vs Mexico
283,Mexico,2,58,34.92,18.16,Tackle,Brazil vs Mexico
284,Brazil,2,65,29.4,2.72,Tackle,Brazil vs Mexico
285,Mexico,2,67,14.76,78.24000000000001,Tackle,Brazil vs Mexico
286,Mexico,2,67,30.24,63.2,Tackle,Brazil vs Mexico
287,Mexico,2,68,11.52,51.52000000000001,Tackle,Brazil vs Mexico
288,Mexico,2,70,15.12,72.0,Tackle,Brazil vs Mexico
289,Mexico,2,71,45.84,4.08,Tackle,Brazil vs Mexico
290,Brazil,2,72,105.6,3.5200000000000005,Tackle,Brazil vs Mexico
291,Mexico,2,74,20.88,55.68,Tackle,Brazil vs Mexico
292,Brazil,2,74,11.76,25.760000000000005,Tackle,Brazil vs Mexico
293,Mexico,2,77,17.4,52.64,Tackle,Brazil vs Mexico
294,Mexico,2,78,33.6,9.120000000000001,Tackle,Brazil vs Mexico
295,Mexico,2,90,29.879999999999995,38.800000000000004,Tackle,Brazil vs Mexico
296,Mexico,2,91,33.96,40.32,Tackle,Brazil vs Mexico
297,Spain,1,0,10.319999999999999,36.480000000000004,Tackle,Spain vs Chile
298,Chile,1,3,25.32,49.6,Tackle,Spain vs Chile
299,Spain,1,5,31.799999999999997,78.32000000000001,Tackle,Spain vs Chile
300,Chile,1,6,62.75999999999999,63.36000000000001,Tackle,Spain vs Chile
301,Chile,1,6,54.0,45.44,Tackle,Spain vs Chile
302,Spain,1,8,77.75999999999999,75.60000000000001,Tackle,Spain vs Chile
303,Chile,1,11,44.04,71.52000000000001,Tackle,Spain vs Chile
304,Spain,1,12,64.08,63.84,Tackle,Spain vs Chile
305,Chile,1,20,40.440000000000005,44.96000000000001,Tackle,Spain vs Chile
306,Spain,1,24,14.16,75.67999999999999,Tackle,Spain vs Chile
307,Chile,1,27,63.48,73.12,Tackle,Spain vs Chile
308,Chile,1,29,14.52,60.08,Tackle,Spain vs Chile
309,Chile,1,30,10.799999999999999,9.600000000000001,Tackle,Spain vs Chile
310,Spain,1,34,64.32,26.8,Tackle,Spain vs Chile
311,Spain,1,37,42.12,58.400000000000006,Tackle,Spain vs Chile
312,Chile,1,45,34.8,43.84,Tackle,Spain vs Chile
313,Spain,1,45,59.04,49.6,Tackle,Spain vs Chile
314,Chile,2,45,11.76,65.76,Tackle,Spain vs Chile
315,Spain,2,46,75.12,22.32,Tackle,Spain vs Chile
316,Chile,2,46,27.720000000000002,54.08,Tackle,Spain vs Chile
317,Spain,2,47,24.0,4.800000000000001,Tackle,Spain vs Chile
318,Spain,2,47,87.24,50.0,Tackle,Spain vs Chile
319,Chile,2,54,26.639999999999997,22.400000000000002,Tackle,Spain vs Chile
320,Spain,2,54,82.44,59.84,Tackle,Spain vs Chile
321,Chile,2,55,46.68,35.839999999999996,Tackle,Spain vs Chile
322,Spain,2,55,78.24,51.68,Tackle,Spain vs Chile
323,Spain,2,57,39.84,70.24,Tackle,Spain vs Chile
324,Chile,2,62,36.96,36.64,Tackle,Spain vs Chile
325,Spain,2,64,63.72,74.08,Tackle,Spain vs Chile
326,Spain,2,64,43.68,60.08,Tackle,Spain vs Chile
327,Spain,2,66,73.67999999999999,76.48,Tackle,Spain vs Chile
328,Spain,2,68,33.36,1.6,Tackle,Spain vs Chile
329,Chile,2,70,34.199999999999996,30.400000000000002,Tackle,Spain vs Chile
330,Spain,2,76,60.72,2.8800000000000003,Tackle,Spain vs Chile
331,Spain,2,82,64.2,47.6,Tackle,Spain vs Chile
332,Spain,2,82,96.71999999999998,18.0,Tackle,Spain vs Chile
333,Chile,2,85,54.959999999999994,34.4,Tackle,Spain vs Chile
334,Chile,2,89,76.55999999999999,24.880000000000003,Tackle,Spain vs Chile
335,Spain,2,89,41.279999999999994,51.36000000000001,Tackle,Spain vs Chile
336,Chile,2,89,81.48,30.0,Tackle,Spain vs Chile
337,Spain,2,92,57.959999999999994,14.240000000000002,Tackle,Spain vs Chile
338,Spain,2,93,46.32,1.6800000000000002,Tackle,Spain vs Chile
339,Netherlands,1,7,57.599999999999994,75.67999999999999,Tackle,Australia vs Netherlands
340,Netherlands,1,10,24.720000000000002,31.04,Tackle,Australia vs Netherlands
341,Australia,1,10,50.64,70.72000000000001,Tackle,Australia vs Netherlands
342,Netherlands,1,18,51.12,67.28,Tackle,Australia vs Netherlands
343,Netherlands,1,20,44.279999999999994,28.64,Tackle,Australia vs Netherlands
344,Netherlands,1,23,4.56,72.48,Tackle,Australia vs Netherlands
345,Netherlands,1,26,22.2,57.92000000000001,Tackle,Australia vs Netherlands
346,Netherlands,1,28,30.72,78.88,Tackle,Australia vs Netherlands
347,Netherlands,1,28,2.76,78.56,Tackle,Australia vs Netherlands
348,Netherlands,1,29,7.68,4.08,Tackle,Australia vs Netherlands
349,Australia,1,39,47.04,1.6800000000000002,Tackle,Australia vs Netherlands
350,Netherlands,2,49,86.39999999999999,2.5600000000000005,Tackle,Australia vs Netherlands
351,Australia,2,56,28.08,9.600000000000001,Tackle,Australia vs Netherlands
352,Netherlands,2,56,91.44,63.28,Tackle,Australia vs Netherlands
353,Netherlands,2,60,81.36,55.84,Tackle,Australia vs Netherlands
354,Australia,2,61,74.28,10.48,Tackle,Australia vs Netherlands
355,Netherlands,2,71,12.0,78.16000000000001,Tackle,Australia vs Netherlands
356,Australia,2,73,16.8,41.84,Tackle,Australia vs Netherlands
357,Australia,2,78,55.199999999999996,1.7600000000000002,Tackle,Australia vs Netherlands
358,Australia,2,79,15.839999999999998,24.64,Tackle,Australia vs Netherlands
359,Netherlands,2,79,35.4,6.0,Tackle,Australia vs Netherlands
360,Australia,2,83,51.72,2.32,Tackle,Australia vs Netherlands
361,Netherlands,2,86,46.68,77.68,Tackle,Australia vs Netherlands
362,Netherlands,2,87,12.839999999999998,75.2,Tackle,Australia vs Netherlands
363,Australia,2,90,29.639999999999997,5.68,Tackle,Australia vs Netherlands
